timestamp,user_id,location,access_granted,hour,date,is_after_hours
2025-10-05 13:21:59,USER_023,Executive Floor,True,13,2025-10-05,False
2025-10-05 13:39:59,USER_040,Main Lobby,True,13,2025-10-05,False
2025-10-05 16:32:59,USER_017,Main Lobby,True,16,2025-10-05,False
2025-10-05 17:06:59,USER_016,Executive Floor,True,17,2025-10-05,False
2025-10-05 17:11:59,USER_037,Main Lobby,True,17,2025-10-05,False
2025-10-06 08:00:59,USER_019,Finance Office,True,8,2025-10-06,False
2025-10-06 08:07:59,USER_010,Finance Office,True,8,2025-10-06,False
2025-10-06 08:18:59,USER_003,Parking Garage,True,8,2025-10-06,False
2025-10-06 08:35:59,USER_016,HR Office,True,8,2025-10-06,False
2025-10-06 09:01:59,USER_036,Executive Floor,True,9,2025-10-06,False
2025-10-06 09:02:59,USER_004,Finance Office,True,9,2025-10-06,False
2025-10-06 09:15:59,USER_008,Parking Garage,True,9,2025-10-06,False
2025-10-06 10:28:59,USER_027,Executive Floor,True,10,2025-10-06,False
2025-10-06 11:25:59,USER_048,Finance Office,True,11,2025-10-06,False
2025-10-06 12:00:59,USER_032,Finance Office,True,12,2025-10-06,False
2025-10-06 12:23:59,USER_012,Parking Garage,True,12,2025-10-06,False
2025-10-06 12:37:59,USER_042,Main Lobby,True,12,2025-10-06,False
2025-10-06 13:01:59,USER_032,HR Office,True,13,2025-10-06,False
2025-10-06 13:09:59,USER_034,Main Lobby,True,13,2025-10-06,False
2025-10-06 14:05:59,USER_025,HR Office,True,14,2025-10-06,False
2025-10-06 14:34:59,USER_037,Finance Office,True,14,2025-10-06,False
2025-10-06 14:35:59,USER_041,Executive Floor,True,14,2025-10-06,False
2025-10-06 15:22:59,USER_004,Parking Garage,True,15,2025-10-06,False
2025-10-06 16:03:59,USER_038,Finance Office,True,16,2025-10-06,False
2025-10-06 16:03:59,USER_028,Finance Office,True,16,2025-10-06,False
2025-10-06 16:30:59,USER_012,Finance Office,True,16,2025-10-06,False
2025-10-06 16:47:59,USER_027,HR Office,True,16,2025-10-06,False
2025-10-06 17:34:59,USER_003,Parking Garage,True,17,2025-10-06,False
2025-10-06 17:38:59,USER_012,Main Lobby,True,17,2025-10-06,False
2025-10-06 17:59:59,USER_045,Parking Garage,True,17,2025-10-06,False
2025-10-06 18:06:59,USER_037,Executive Floor,True,18,2025-10-06,False
2025-10-06 18:13:59,USER_039,Parking Garage,True,18,2025-10-06,False
2025-10-07 07:33:59,USER_030,Parking Garage,True,7,2025-10-07,False
2025-10-07 07:36:59,USER_020,Parking Garage,True,7,2025-10-07,False
2025-10-07 07:37:59,USER_018,Main Lobby,True,7,2025-10-07,False
2025-10-07 07:50:59,USER_003,HR Office,True,7,2025-10-07,False
2025-10-07 08:05:59,USER_027,Main Lobby,True,8,2025-10-07,False
2025-10-07 08:14:59,USER_034,Main Lobby,True,8,2025-10-07,False
2025-10-07 14:46:59,USER_023,Main Lobby,True,14,2025-10-07,False
2025-10-07 15:19:59,USER_050,Parking Garage,True,15,2025-10-07,False
2025-10-07 15:41:59,USER_021,Executive Floor,True,15,2025-10-07,False
2025-10-07 16:18:59,USER_008,Parking Garage,True,16,2025-10-07,False
2025-10-07 16:31:59,USER_025,Finance Office,True,16,2025-10-07,False
2025-10-07 17:18:59,USER_020,Finance Office,True,17,2025-10-07,False
2025-10-07 18:06:59,USER_014,Main Lobby,True,18,2025-10-07,False
2025-10-07 18:51:59,USER_024,Main Lobby,True,18,2025-10-07,False
2025-10-07 23:03:59,USER_046,Server Room A,True,23,2025-10-07,True
2025-10-08 07:04:59,USER_034,Parking Garage,True,7,2025-10-08,False
2025-10-08 07:32:59,USER_003,Finance Office,True,7,2025-10-08,False
2025-10-08 07:39:59,USER_005,Finance Office,True,7,2025-10-08,False
2025-10-08 07:45:59,USER_003,Parking Garage,True,7,2025-10-08,False
2025-10-08 08:36:59,USER_034,Executive Floor,True,8,2025-10-08,False
2025-10-08 11:04:59,USER_031,Executive Floor,True,11,2025-10-08,False
2025-10-08 11:51:59,USER_012,Main Lobby,True,11,2025-10-08,False
2025-10-08 12:03:59,USER_026,Executive Floor,True,12,2025-10-08,False
2025-10-08 12:28:59,USER_038,Executive Floor,True,12,2025-10-08,False
2025-10-08 12:37:59,USER_034,Parking Garage,True,12,2025-10-08,False
2025-10-08 13:18:59,USER_041,Finance Office,True,13,2025-10-08,False
2025-10-08 13:20:59,USER_043,HR Office,True,13,2025-10-08,False
2025-10-08 13:41:59,USER_009,Main Lobby,True,13,2025-10-08,False
2025-10-08 13:59:59,USER_024,Finance Office,True,13,2025-10-08,False
2025-10-08 14:21:59,USER_019,Main Lobby,True,14,2025-10-08,False
2025-10-08 15:50:59,USER_015,Parking Garage,True,15,2025-10-08,False
2025-10-08 16:08:59,USER_032,Parking Garage,True,16,2025-10-08,False
2025-10-08 16:32:59,USER_009,HR Office,True,16,2025-10-08,False
2025-10-08 16:33:59,USER_006,Parking Garage,True,16,2025-10-08,False
2025-10-08 16:36:59,USER_031,Finance Office,True,16,2025-10-08,False
2025-10-08 17:59:59,USER_029,Main Lobby,True,17,2025-10-08,False
2025-10-09 07:49:59,USER_019,Parking Garage,True,7,2025-10-09,False
2025-10-09 07:55:59,USER_027,Parking Garage,True,7,2025-10-09,False
2025-10-09 08:10:59,USER_017,Parking Garage,True,8,2025-10-09,False
2025-10-09 08:47:59,USER_012,Finance Office,True,8,2025-10-09,False
2025-10-09 08:49:59,USER_004,Finance Office,True,8,2025-10-09,False
2025-10-09 10:11:59,USER_040,Finance Office,True,10,2025-10-09,False
2025-10-09 11:13:59,USER_007,HR Office,True,11,2025-10-09,False
2025-10-09 11:27:59,USER_013,Finance Office,True,11,2025-10-09,False
2025-10-09 11:28:59,USER_016,HR Office,True,11,2025-10-09,False
2025-10-09 12:18:59,USER_029,Finance Office,True,12,2025-10-09,False
2025-10-09 12:21:59,USER_033,Finance Office,True,12,2025-10-09,False
2025-10-09 13:09:59,USER_050,Finance Office,True,13,2025-10-09,False
2025-10-09 13:25:59,USER_049,Parking Garage,True,13,2025-10-09,False
2025-10-09 13:44:59,USER_034,Finance Office,True,13,2025-10-09,False
2025-10-09 13:50:59,USER_037,Finance Office,True,13,2025-10-09,False
2025-10-09 15:18:59,USER_033,Finance Office,True,15,2025-10-09,False
2025-10-09 15:20:59,USER_050,Finance Office,True,15,2025-10-09,False
2025-10-09 15:23:59,USER_007,Executive Floor,True,15,2025-10-09,False
2025-10-09 15:50:59,USER_048,Parking Garage,True,15,2025-10-09,False
2025-10-09 15:52:59,USER_020,Finance Office,True,15,2025-10-09,False
2025-10-09 15:56:59,USER_015,Parking Garage,True,15,2025-10-09,False
2025-10-09 15:59:59,USER_049,Executive Floor,True,15,2025-10-09,False
2025-10-09 16:07:59,USER_038,Parking Garage,True,16,2025-10-09,False
2025-10-09 16:34:59,USER_029,Finance Office,True,16,2025-10-09,False
2025-10-09 16:50:59,USER_033,Parking Garage,True,16,2025-10-09,False
2025-10-09 16:53:59,USER_026,HR Office,True,16,2025-10-09,False
2025-10-09 17:10:59,USER_033,Executive Floor,True,17,2025-10-09,False
2025-10-09 17:21:59,USER_030,HR Office,True,17,2025-10-09,False
2025-10-09 17:36:59,USER_029,HR Office,True,17,2025-10-09,False
2025-10-09 18:41:59,USER_037,Parking Garage,True,18,2025-10-09,False
2025-10-10 07:15:59,USER_024,HR Office,True,7,2025-10-10,False
2025-10-10 07:24:59,USER_046,Executive Floor,True,7,2025-10-10,False
2025-10-10 07:31:59,USER_001,Main Lobby,True,7,2025-10-10,False
2025-10-10 07:38:59,USER_004,Executive Floor,True,7,2025-10-10,False
2025-10-10 08:38:59,USER_049,Main Lobby,True,8,2025-10-10,False
2025-10-10 09:20:59,USER_016,HR Office,True,9,2025-10-10,False
2025-10-10 09:50:59,USER_025,Finance Office,True,9,2025-10-10,False
2025-10-10 12:30:59,USER_042,Main Lobby,True,12,2025-10-10,False
2025-10-10 13:39:59,USER_026,Finance Office,True,13,2025-10-10,False
2025-10-10 14:06:59,USER_008,HR Office,True,14,2025-10-10,False
2025-10-10 14:06:59,USER_021,HR Office,True,14,2025-10-10,False
2025-10-10 14:10:59,USER_008,Main Lobby,True,14,2025-10-10,False
2025-10-10 15:34:59,USER_050,Executive Floor,True,15,2025-10-10,False
2025-10-10 15:37:59,USER_002,Main Lobby,True,15,2025-10-10,False
2025-10-10 16:48:59,USER_026,HR Office,True,16,2025-10-10,False
2025-10-10 17:09:59,USER_032,Executive Floor,True,17,2025-10-10,False
2025-10-11 00:15:59,USER_031,Server Room B,True,0,2025-10-11,True
2025-10-11 00:32:59,USER_046,Server Room A,True,0,2025-10-11,True
2025-10-11 07:30:59,USER_022,Main Lobby,True,7,2025-10-11,False
2025-10-11 07:48:59,USER_025,Parking Garage,True,7,2025-10-11,False
2025-10-11 08:25:59,USER_019,HR Office,True,8,2025-10-11,False
2025-10-11 08:36:59,USER_026,Finance Office,True,8,2025-10-11,False
2025-10-11 09:00:59,USER_015,Executive Floor,True,9,2025-10-11,False
2025-10-11 09:17:59,USER_014,Main Lobby,True,9,2025-10-11,False
2025-10-11 09:22:59,USER_039,Finance Office,True,9,2025-10-11,False
2025-10-11 09:55:59,USER_041,Main Lobby,True,9,2025-10-11,False
2025-10-11 10:19:59,USER_016,HR Office,True,10,2025-10-11,False
2025-10-11 11:08:59,USER_012,Parking Garage,True,11,2025-10-11,False
2025-10-11 11:34:59,USER_033,Finance Office,True,11,2025-10-11,False
2025-10-11 11:43:59,USER_030,Finance Office,True,11,2025-10-11,False
2025-10-11 12:33:59,USER_015,Finance Office,True,12,2025-10-11,False
2025-10-11 13:06:59,USER_014,Executive Floor,True,13,2025-10-11,False
2025-10-11 13:22:59,USER_009,Executive Floor,True,13,2025-10-11,False
2025-10-11 13:33:59,USER_004,Main Lobby,True,13,2025-10-11,False
2025-10-11 14:20:59,USER_035,Finance Office,True,14,2025-10-11,False
2025-10-11 14:54:59,USER_011,Executive Floor,True,14,2025-10-11,False
2025-10-11 15:29:59,USER_038,Finance Office,True,15,2025-10-11,False
2025-10-11 15:51:59,USER_017,Parking Garage,True,15,2025-10-11,False
2025-10-11 16:11:59,USER_032,HR Office,True,16,2025-10-11,False
2025-10-11 18:31:59,USER_039,Main Lobby,True,18,2025-10-11,False
2025-10-11 18:36:59,USER_007,Main Lobby,True,18,2025-10-11,False
2025-10-11 18:42:59,USER_027,HR Office,True,18,2025-10-11,False
2025-10-12 07:14:59,USER_013,Executive Floor,True,7,2025-10-12,False
2025-10-12 09:17:59,USER_018,HR Office,True,9,2025-10-12,False
2025-10-12 09:37:59,USER_012,Main Lobby,True,9,2025-10-12,False
2025-10-12 10:17:59,USER_021,HR Office,True,10,2025-10-12,False
2025-10-12 10:51:59,USER_045,Parking Garage,True,10,2025-10-12,False
2025-10-12 12:25:59,USER_009,Parking Garage,True,12,2025-10-12,False
2025-10-12 12:28:59,USER_034,Finance Office,True,12,2025-10-12,False
2025-10-12 13:24:59,USER_021,HR Office,True,13,2025-10-12,False
2025-10-12 14:47:59,USER_045,HR Office,True,14,2025-10-12,False
2025-10-12 16:08:59,USER_009,Executive Floor,True,16,2025-10-12,False
2025-10-12 16:21:59,USER_028,HR Office,True,16,2025-10-12,False
2025-10-12 16:53:59,USER_022,Main Lobby,True,16,2025-10-12,False
2025-10-12 17:18:59,USER_026,HR Office,True,17,2025-10-12,False
2025-10-12 17:22:59,USER_015,Finance Office,True,17,2025-10-12,False
2025-10-13 07:08:59,USER_018,Main Lobby,True,7,2025-10-13,False
2025-10-13 08:04:59,USER_033,Finance Office,True,8,2025-10-13,False
2025-10-13 08:20:59,USER_041,Finance Office,True,8,2025-10-13,False
2025-10-13 08:25:59,USER_006,Main Lobby,True,8,2025-10-13,False
2025-10-13 09:13:59,USER_019,Finance Office,True,9,2025-10-13,False
2025-10-13 10:22:59,USER_050,Finance Office,True,10,2025-10-13,False
2025-10-13 12:41:59,USER_015,Executive Floor,True,12,2025-10-13,False
2025-10-13 12:44:59,USER_034,Main Lobby,True,12,2025-10-13,False
2025-10-13 13:50:59,USER_010,Executive Floor,True,13,2025-10-13,False
2025-10-13 13:55:59,USER_027,HR Office,True,13,2025-10-13,False
2025-10-13 14:13:59,USER_013,Executive Floor,True,14,2025-10-13,False
2025-10-13 14:25:59,USER_008,Executive Floor,True,14,2025-10-13,False
2025-10-13 15:16:59,USER_014,Parking Garage,True,15,2025-10-13,False
2025-10-13 16:33:59,USER_033,Finance Office,True,16,2025-10-13,False
2025-10-13 17:58:59,USER_001,Parking Garage,True,17,2025-10-13,False
2025-10-13 18:09:59,USER_015,Main Lobby,True,18,2025-10-13,False
2025-10-13 18:17:59,USER_041,HR Office,True,18,2025-10-13,False
2025-10-14 08:10:59,USER_049,Main Lobby,True,8,2025-10-14,False
2025-10-14 08:12:59,USER_007,HR Office,True,8,2025-10-14,False
2025-10-14 08:25:59,USER_014,Parking Garage,True,8,2025-10-14,False
2025-10-14 08:39:59,USER_035,HR Office,True,8,2025-10-14,False
2025-10-14 09:20:59,USER_046,Finance Office,True,9,2025-10-14,False
2025-10-14 09:33:59,USER_033,HR Office,True,9,2025-10-14,False
2025-10-14 10:31:59,USER_036,Executive Floor,True,10,2025-10-14,False
2025-10-14 10:40:59,USER_002,Parking Garage,True,10,2025-10-14,False
2025-10-14 10:57:59,USER_001,HR Office,True,10,2025-10-14,False
2025-10-14 12:33:59,USER_041,HR Office,True,12,2025-10-14,False
2025-10-14 12:40:59,USER_017,Executive Floor,True,12,2025-10-14,False
2025-10-14 13:16:59,USER_041,HR Office,True,13,2025-10-14,False
2025-10-14 14:25:59,USER_003,Parking Garage,True,14,2025-10-14,False
2025-10-14 15:08:59,USER_045,Parking Garage,True,15,2025-10-14,False
2025-10-14 15:39:59,USER_010,Executive Floor,True,15,2025-10-14,False
2025-10-14 15:51:59,USER_009,HR Office,True,15,2025-10-14,False
2025-10-14 15:51:59,USER_007,Main Lobby,True,15,2025-10-14,False
2025-10-14 18:05:59,USER_013,Finance Office,True,18,2025-10-14,False
2025-10-14 18:14:59,USER_014,HR Office,True,18,2025-10-14,False
2025-10-15 07:35:59,USER_014,HR Office,True,7,2025-10-15,False
2025-10-15 08:52:59,USER_037,Parking Garage,True,8,2025-10-15,False
2025-10-15 08:59:59,USER_018,Finance Office,True,8,2025-10-15,False
2025-10-15 09:49:59,USER_032,Finance Office,True,9,2025-10-15,False
2025-10-15 09:54:59,USER_025,Finance Office,True,9,2025-10-15,False
2025-10-15 10:25:59,USER_022,Parking Garage,True,10,2025-10-15,False
2025-10-15 10:52:59,USER_018,Parking Garage,True,10,2025-10-15,False
2025-10-15 11:25:59,USER_050,Main Lobby,True,11,2025-10-15,False
2025-10-15 11:40:59,USER_044,Main Lobby,True,11,2025-10-15,False
2025-10-15 12:59:59,USER_045,HR Office,True,12,2025-10-15,False
2025-10-15 13:36:59,USER_013,Executive Floor,True,13,2025-10-15,False
2025-10-15 13:47:59,USER_032,Main Lobby,True,13,2025-10-15,False
2025-10-15 14:45:59,USER_022,Main Lobby,True,14,2025-10-15,False
2025-10-15 15:14:59,USER_007,Main Lobby,True,15,2025-10-15,False
2025-10-15 15:23:59,USER_007,Executive Floor,True,15,2025-10-15,False
2025-10-15 15:29:59,USER_030,HR Office,True,15,2025-10-15,False
2025-10-15 15:44:59,USER_012,Executive Floor,True,15,2025-10-15,False
2025-10-15 16:25:59,USER_049,Finance Office,True,16,2025-10-15,False
2025-10-15 16:30:59,USER_023,HR Office,True,16,2025-10-15,False
2025-10-15 16:39:59,USER_032,Parking Garage,True,16,2025-10-15,False
2025-10-15 17:05:59,USER_022,Main Lobby,True,17,2025-10-15,False
2025-10-15 17:07:59,USER_009,Parking Garage,True,17,2025-10-15,False
2025-10-15 17:16:59,USER_043,Parking Garage,True,17,2025-10-15,False
2025-10-15 17:41:59,USER_036,Main Lobby,True,17,2025-10-15,False
2025-10-15 18:36:59,USER_044,Main Lobby,True,18,2025-10-15,False
2025-10-16 09:06:59,USER_008,Main Lobby,True,9,2025-10-16,False
2025-10-16 09:51:59,USER_008,Executive Floor,True,9,2025-10-16,False
2025-10-16 09:59:59,USER_001,Executive Floor,True,9,2025-10-16,False
2025-10-16 10:25:59,USER_027,Parking Garage,True,10,2025-10-16,False
2025-10-16 10:27:59,USER_021,Main Lobby,True,10,2025-10-16,False
2025-10-16 10:36:59,USER_003,Main Lobby,True,10,2025-10-16,False
2025-10-16 11:07:59,USER_028,Executive Floor,True,11,2025-10-16,False
2025-10-16 11:59:59,USER_041,Executive Floor,True,11,2025-10-16,False
2025-10-16 12:02:59,USER_020,Finance Office,True,12,2025-10-16,False
2025-10-16 12:38:59,USER_045,Main Lobby,True,12,2025-10-16,False
2025-10-16 12:40:59,USER_032,HR Office,True,12,2025-10-16,False
2025-10-16 13:05:59,USER_024,Main Lobby,True,13,2025-10-16,False
2025-10-16 13:19:59,USER_026,Finance Office,True,13,2025-10-16,False
2025-10-16 14:05:59,USER_032,Finance Office,True,14,2025-10-16,False
2025-10-16 15:22:59,USER_001,Executive Floor,True,15,2025-10-16,False
2025-10-16 16:42:59,USER_002,HR Office,True,16,2025-10-16,False
2025-10-16 17:15:59,USER_046,Main Lobby,True,17,2025-10-16,False
2025-10-16 17:48:59,USER_050,Finance Office,True,17,2025-10-16,False
2025-10-16 18:10:59,USER_040,Executive Floor,True,18,2025-10-16,False
2025-10-16 18:32:59,USER_006,HR Office,True,18,2025-10-16,False
2025-10-16 18:44:59,USER_046,Main Lobby,True,18,2025-10-16,False
2025-10-17 08:03:59,USER_035,HR Office,True,8,2025-10-17,False
2025-10-17 08:32:59,USER_019,Finance Office,True,8,2025-10-17,False
2025-10-17 09:32:59,USER_037,Parking Garage,True,9,2025-10-17,False
2025-10-17 09:35:59,USER_018,Finance Office,True,9,2025-10-17,False
2025-10-17 09:57:59,USER_020,Main Lobby,True,9,2025-10-17,False
2025-10-17 10:35:59,USER_020,Executive Floor,True,10,2025-10-17,False
2025-10-17 11:05:59,USER_031,HR Office,True,11,2025-10-17,False
2025-10-17 11:28:59,USER_022,Finance Office,True,11,2025-10-17,False
2025-10-17 12:33:59,USER_034,Finance Office,True,12,2025-10-17,False
2025-10-17 12:36:59,USER_023,Main Lobby,True,12,2025-10-17,False
2025-10-17 12:51:59,USER_011,HR Office,True,12,2025-10-17,False
2025-10-17 13:15:59,USER_019,HR Office,True,13,2025-10-17,False
2025-10-17 14:31:59,USER_029,Executive Floor,True,14,2025-10-17,False
2025-10-17 14:40:59,USER_002,Finance Office,True,14,2025-10-17,False
2025-10-17 15:39:59,USER_020,Executive Floor,True,15,2025-10-17,False
2025-10-17 16:02:59,USER_045,Executive Floor,True,16,2025-10-17,False
2025-10-17 16:09:59,USER_031,Main Lobby,True,16,2025-10-17,False
2025-10-17 16:42:59,USER_040,Finance Office,True,16,2025-10-17,False
2025-10-17 16:58:59,USER_023,Parking Garage,True,16,2025-10-17,False
2025-10-17 17:16:59,USER_023,Executive Floor,True,17,2025-10-17,False
2025-10-17 17:36:59,USER_006,Main Lobby,True,17,2025-10-17,False
2025-10-17 18:26:59,USER_037,HR Office,True,18,2025-10-17,False
2025-10-17 18:47:59,USER_045,Finance Office,True,18,2025-10-17,False
2025-10-17 22:58:59,USER_005,Server Room A,True,22,2025-10-17,True
2025-10-18 07:24:59,USER_016,Main Lobby,True,7,2025-10-18,False
2025-10-18 07:47:59,USER_004,Main Lobby,True,7,2025-10-18,False
2025-10-18 07:50:59,USER_009,HR Office,True,7,2025-10-18,False
2025-10-18 11:26:59,USER_003,Executive Floor,True,11,2025-10-18,False
2025-10-18 11:30:59,USER_009,Executive Floor,True,11,2025-10-18,False
2025-10-18 11:55:59,USER_034,HR Office,True,11,2025-10-18,False
2025-10-18 12:45:59,USER_043,Finance Office,True,12,2025-10-18,False
2025-10-18 13:38:59,USER_009,Executive Floor,True,13,2025-10-18,False
2025-10-18 15:47:59,USER_028,Finance Office,True,15,2025-10-18,False
2025-10-18 16:19:59,USER_038,Main Lobby,True,16,2025-10-18,False
2025-10-18 16:55:59,USER_005,HR Office,True,16,2025-10-18,False
2025-10-18 17:50:59,USER_032,HR Office,True,17,2025-10-18,False
2025-10-18 18:07:59,USER_042,Parking Garage,True,18,2025-10-18,False
2025-10-18 18:28:59,USER_020,Finance Office,True,18,2025-10-18,False
2025-10-18 18:55:59,USER_015,Parking Garage,True,18,2025-10-18,False
2025-10-19 08:18:59,USER_028,HR Office,True,8,2025-10-19,False
2025-10-19 08:21:59,USER_015,HR Office,True,8,2025-10-19,False
2025-10-19 09:39:59,USER_039,HR Office,True,9,2025-10-19,False
2025-10-19 10:40:59,USER_037,Finance Office,True,10,2025-10-19,False
2025-10-19 10:41:59,USER_049,Finance Office,True,10,2025-10-19,False
2025-10-19 11:15:59,USER_035,Executive Floor,True,11,2025-10-19,False
2025-10-19 12:48:59,USER_041,Finance Office,True,12,2025-10-19,False
2025-10-19 13:48:59,USER_035,Parking Garage,True,13,2025-10-19,False
2025-10-19 14:03:59,USER_031,HR Office,True,14,2025-10-19,False
2025-10-19 14:03:59,USER_001,Finance Office,True,14,2025-10-19,False
2025-10-19 15:36:59,USER_016,Executive Floor,True,15,2025-10-19,False
2025-10-19 15:41:59,USER_038,Parking Garage,True,15,2025-10-19,False
2025-10-19 17:20:59,USER_015,HR Office,True,17,2025-10-19,False
2025-10-19 17:56:59,USER_034,HR Office,True,17,2025-10-19,False
2025-10-19 18:18:59,USER_003,HR Office,True,18,2025-10-19,False
2025-10-19 18:22:59,USER_019,Main Lobby,True,18,2025-10-19,False
2025-10-19 18:50:59,USER_020,Executive Floor,True,18,2025-10-19,False
2025-10-20 09:24:59,USER_032,HR Office,True,9,2025-10-20,False
2025-10-20 11:10:59,USER_009,Parking Garage,True,11,2025-10-20,False
2025-10-20 11:29:59,USER_004,Executive Floor,True,11,2025-10-20,False
2025-10-20 11:34:59,USER_012,Finance Office,True,11,2025-10-20,False
2025-10-20 12:08:59,USER_003,Executive Floor,True,12,2025-10-20,False
2025-10-20 13:19:59,USER_004,Main Lobby,True,13,2025-10-20,False
2025-10-20 13:27:59,USER_047,Finance Office,True,13,2025-10-20,False
2025-10-20 13:30:59,USER_032,Executive Floor,True,13,2025-10-20,False
2025-10-20 13:34:59,USER_002,Parking Garage,True,13,2025-10-20,False
2025-10-20 13:55:59,USER_032,HR Office,True,13,2025-10-20,False
2025-10-20 14:37:59,USER_006,Main Lobby,True,14,2025-10-20,False
2025-10-20 15:15:59,USER_049,Main Lobby,True,15,2025-10-20,False
2025-10-20 16:29:59,USER_014,Finance Office,True,16,2025-10-20,False
2025-10-20 17:11:59,USER_024,Main Lobby,True,17,2025-10-20,False
2025-10-20 17:27:59,USER_026,HR Office,True,17,2025-10-20,False
2025-10-20 18:01:59,USER_012,Parking Garage,True,18,2025-10-20,False
2025-10-20 18:08:59,USER_014,Finance Office,True,18,2025-10-20,False
2025-10-20 18:29:59,USER_013,HR Office,True,18,2025-10-20,False
2025-10-20 18:55:59,USER_006,Main Lobby,True,18,2025-10-20,False
2025-10-21 07:17:59,USER_014,Executive Floor,True,7,2025-10-21,False
2025-10-21 07:19:59,USER_008,Finance Office,True,7,2025-10-21,False
2025-10-21 07:37:59,USER_025,Finance Office,True,7,2025-10-21,False
2025-10-21 08:33:59,USER_047,Executive Floor,True,8,2025-10-21,False
2025-10-21 09:05:59,USER_028,Finance Office,True,9,2025-10-21,False
2025-10-21 09:14:59,USER_034,HR Office,True,9,2025-10-21,False
2025-10-21 09:31:59,USER_007,Finance Office,True,9,2025-10-21,False
2025-10-21 09:39:59,USER_001,HR Office,True,9,2025-10-21,False
2025-10-21 09:55:59,USER_006,Parking Garage,True,9,2025-10-21,False
2025-10-21 10:12:59,USER_041,Parking Garage,True,10,2025-10-21,False
2025-10-21 11:06:59,USER_009,Parking Garage,True,11,2025-10-21,False
2025-10-21 11:26:59,USER_026,Main Lobby,True,11,2025-10-21,False
2025-10-21 11:51:59,USER_003,Parking Garage,True,11,2025-10-21,False
2025-10-21 11:56:59,USER_012,HR Office,True,11,2025-10-21,False
2025-10-21 11:58:59,USER_026,Parking Garage,True,11,2025-10-21,False
2025-10-21 12:02:59,USER_022,Main Lobby,True,12,2025-10-21,False
2025-10-21 12:13:59,USER_015,Parking Garage,True,12,2025-10-21,False
2025-10-21 12:21:59,USER_014,Main Lobby,True,12,2025-10-21,False
2025-10-21 13:05:59,USER_035,Finance Office,True,13,2025-10-21,False
2025-10-21 13:32:59,USER_050,Executive Floor,True,13,2025-10-21,False
2025-10-21 13:56:59,USER_049,Parking Garage,True,13,2025-10-21,False
2025-10-21 14:03:59,USER_013,Parking Garage,True,14,2025-10-21,False
2025-10-21 14:57:59,USER_027,Parking Garage,True,14,2025-10-21,False
2025-10-21 16:03:59,USER_048,Executive Floor,True,16,2025-10-21,False
2025-10-21 16:16:59,USER_023,Finance Office,True,16,2025-10-21,False
2025-10-21 16:39:59,USER_043,Executive Floor,True,16,2025-10-21,False
2025-10-21 16:39:59,USER_018,Finance Office,True,16,2025-10-21,False
2025-10-21 16:41:59,USER_016,Main Lobby,True,16,2025-10-21,False
2025-10-21 16:43:59,USER_034,Parking Garage,True,16,2025-10-21,False
2025-10-21 16:43:59,USER_037,Executive Floor,True,16,2025-10-21,False
2025-10-21 17:11:59,USER_046,Parking Garage,True,17,2025-10-21,False
2025-10-21 18:11:59,USER_034,HR Office,True,18,2025-10-21,False
2025-10-21 18:44:59,USER_031,Finance Office,True,18,2025-10-21,False
2025-10-22 07:15:59,USER_012,Main Lobby,True,7,2025-10-22,False
2025-10-22 07:22:59,USER_035,HR Office,True,7,2025-10-22,False
2025-10-22 07:39:59,USER_032,Finance Office,True,7,2025-10-22,False
2025-10-22 07:56:59,USER_039,HR Office,True,7,2025-10-22,False
2025-10-22 08:50:59,USER_040,Finance Office,True,8,2025-10-22,False
2025-10-22 08:55:59,USER_029,Main Lobby,True,8,2025-10-22,False
2025-10-22 10:22:59,USER_037,Finance Office,True,10,2025-10-22,False
2025-10-22 10:27:59,USER_014,Finance Office,True,10,2025-10-22,False
2025-10-22 11:01:59,USER_049,HR Office,True,11,2025-10-22,False
2025-10-22 11:04:59,USER_025,Main Lobby,True,11,2025-10-22,False
2025-10-22 11:21:59,USER_011,Main Lobby,True,11,2025-10-22,False
2025-10-22 11:45:59,USER_012,Finance Office,True,11,2025-10-22,False
2025-10-22 12:16:59,USER_029,Finance Office,True,12,2025-10-22,False
2025-10-22 12:17:59,USER_014,Parking Garage,True,12,2025-10-22,False
2025-10-22 14:04:59,USER_027,Executive Floor,True,14,2025-10-22,False
2025-10-22 14:13:59,USER_039,HR Office,True,14,2025-10-22,False
2025-10-22 14:42:59,USER_035,Parking Garage,True,14,2025-10-22,False
2025-10-22 15:28:59,USER_016,Finance Office,True,15,2025-10-22,False
2025-10-22 17:27:59,USER_046,Main Lobby,True,17,2025-10-22,False
2025-10-22 18:16:59,USER_023,Finance Office,True,18,2025-10-22,False
2025-10-22 18:39:59,USER_009,Executive Floor,True,18,2025-10-22,False
2025-10-23 07:45:59,USER_023,Executive Floor,True,7,2025-10-23,False
2025-10-23 09:50:59,USER_026,Executive Floor,True,9,2025-10-23,False
2025-10-23 10:06:59,USER_002,Parking Garage,True,10,2025-10-23,False
2025-10-23 10:28:59,USER_027,Parking Garage,True,10,2025-10-23,False
2025-10-23 10:30:59,USER_046,HR Office,True,10,2025-10-23,False
2025-10-23 11:11:59,USER_034,Executive Floor,True,11,2025-10-23,False
2025-10-23 11:20:59,USER_015,Executive Floor,True,11,2025-10-23,False
2025-10-23 11:33:59,USER_037,Main Lobby,True,11,2025-10-23,False
2025-10-23 11:44:59,USER_048,HR Office,True,11,2025-10-23,False
